epoc,open,high,low,close,volume
1500964200,9952.1,9952.95,9945.8,9950.8,0
1500965100,9952.2,9959.85,9952.2,9959.85,0
1500966000,9962.05,9963.5,9957.55,9963.25,0
1500966900,9957.15,9958.8,9948.65,9950.8,0
1500967800,9951.05,9956.65,9951.05,9956.35,0
1500968700,9952.85,9957.85,9952.15,9956.65,0
1500969600,9960.9,9965.4,9955.65,9955.65,0
1500970500,9957.9,9968.9,9957.9,9961.95,0
1500971400,9960.45,9971.15,9960.45,9971.15,0
1500972300,9972.8,9972.8,9964.9,9967.25,0
1500973200,9970.55,9970.55,9959.55,9966.7,0
1500974100,9967.8,9973.5,9965.25,9971.45,0
1500975000,9971.95,9972.05,9955.2,9955.2,0
1500975900,9952.75,9960.65,9951.6,9960.65,0
1500953400,10007.5,10007.5,10007.5,10007.5,0
1500954300,9971.1,9974.6,9956.15,9956.15,0
1500955200,9958.15,9969.75,9958.15,9967.6,0
1500956100,9962.4,9962.4,9941.25,9954.35,0
1500957000,9954.9,9958.35,9953.55,9955.75,0
1500957900,9956.3,9960.2,9955.3,9955.3,0
1500958800,9956.15,9956.15,9949.45,9954.35,0
1500959700,9954.9,9962.85,9954.9,9962.0,0
1500960600,9963.15,9970.15,9960.6,9960.6,0
1500961500,9962.05,9966.4,9956.9,9962.55,0
1500962400,9961.4,9961.4,9945.8,9949.1,0
1500963300,9947.0,9953.3,9947.0,9953.15,0
1500964200,9952.1,9952.95,9945.8,9950.8,0
1500965100,9952.2,9959.85,9952.2,9959.85,0
1500966000,9962.05,9963.5,9957.55,9963.25,0
1500966900,9957.15,9958.8,9948.65,9950.8,0
1500967800,9951.05,9956.65,9951.05,9956.35,0
1500968700,9952.85,9957.85,9952.15,9956.65,0
1500969600,9960.9,9965.4,9955.65,9955.65,0
1500970500,9957.9,9968.9,9957.9,9961.95,0
1500971400,9960.45,9971.15,9960.45,9971.15,0
1500972300,9972.8,9972.8,9964.9,9967.25,0
1500973200,9970.55,9970.55,9959.55,9966.7,0
1500974100,9967.8,9973.5,9965.25,9971.45,0
1500975000,9971.95,9972.05,9955.2,9955.2,0
1500975900,9952.75,9960.65,9951.6,9960.65,0
1501039800,9981.0,9981.0,9981.0,9981.0,0
1501040700,9966.8,9968.95,9957.75,9965.5,0
1501041600,9965.3,9965.3,9953.05,9963.85,0
1501042500,9964.1,9973.0,9963.3,9973.0,0
1501043400,9973.8,9977.45,9967.55,9967.65,0
1501044300,9969.3,9972.95,9966.6,9968.95,0
1501045200,9969.5,9970.1,9963.3,9968.05,0
1501046100,9966.4,9974.35,9966.4,9972.5,0
1501047000,9971.7,9971.7,9964.45,9965.45,0
1501047900,9961.8,9963.6,9959.75,9963.6,0
1501048800,9962.65,9966.65,9962.65,9964.05,0
1501049700,9964.65,9968.15,9964.15,9967.55,0
1501050600,9967.8,9972.4,9965.9,9970.25,0
1501051500,9972.55,9974.1,9969.75,9973.15,0
1501052400,9974.15,9978.25,9972.35,9973.55,0
1501053300,9976.65,9983.2,9972.3,9982.0,0
1501054200,9980.0,9980.0,9967.4,9971.8,0
1501055100,9971.6,9972.0,9968.2,9968.8,0
1501056000,9971.6,9984.25,9965.6,9981.7,0
1501056900,9978.8,9979.5,9972.75,9978.6,0
1501057800,9978.5,9980.85,9961.3,9970.5,0
1501058700,9968.45,9977.85,9959.05,9967.0,0
1501059600,9968.65,9968.65,9956.6,9965.7,0
1501060500,9968.5,9979.35,9968.5,9978.55,0
1501061400,9978.85,10000.95,9978.85,9997.4,0
1501062300,9999.95,9999.95,9987.75,9990.9,0
1501039800,9981.0,9981.0,9981.0,9981.0,0
1501040700,9966.8,9968.95,9957.75,9965.5,0
1501041600,9965.3,9965.3,9953.05,9963.85,0
1501042500,9964.1,9973.0,9963.3,9973.0,0
1501043400,9973.8,9977.45,9967.55,9967.65,0
1501044300,9969.3,9972.95,9966.6,9968.95,0
1501045200,9969.5,9970.1,9963.3,9968.05,0
1501046100,9966.4,9974.35,9966.4,9972.5,0
1501047000,9971.7,9971.7,9964.45,9965.45,0
1501047900,9961.8,9963.6,9959.75,9963.6,0
1501048800,9962.65,9966.65,9962.65,9964.05,0
1501049700,9964.65,9968.15,9964.15,9967.55,0
1501050600,9967.8,9972.4,9965.9,9970.25,0
1501051500,9972.55,9974.1,9969.75,9973.15,0
1501052400,9974.15,9978.25,9972.35,9973.55,0
1501053300,9976.65,9983.2,9972.3,9982.0,0
1501054200,9980.0,9980.0,9967.4,9971.8,0
1501055100,9971.6,9972.0,9968.2,9968.8,0
1501056000,9971.6,9984.25,9965.6,9981.7,0
1501056900,9978.8,9979.5,9972.75,9978.6,0
1501057800,9978.5,9980.85,9961.3,9970.5,0
1501058700,9968.45,9977.85,9959.05,9967.0,0
1501059600,9968.65,9968.65,9956.6,9965.7,0
1501060500,9968.5,9979.35,9968.5,9978.55,0
1501061400,9978.85,10000.95,9978.85,9997.4,0
1501062300,9999.95,9999.95,9987.75,9990.9,0
1501126200,10056.1,10056.1,10056.1,10056.1,0
1501127100,10043.3,10074.2,10041.5,10070.9,0
1501128000,10072.2,10080.4,10068.35,10080.4,0
1501128900,10086.5,10102.9,10084.3,10102.9,0
1501129800,10106.3,10118.6,10106.35,10116.8,0
1501130700,10119.7,10126.45,10111.9,10121.3,0
1501131600,10125.5,10140.85,10125.55,10137.7,0
1501132500,10135.8,10136.85,10129.95,10136.8,0
1501133400,10138.9,10144.9,10137.95,10144.9,0
1501134300,10148.5,10158.75,10146.05,10158.8,0
1501135200,10155.5,10171.45,10153.85,10163.3,0
1501136100,10160.1,10169.45,10154.25,10169.5,0
1501137000,10174.4,10184.6,10172.15,10174.0,0
1501137900,10171.8,10176.0,10153.65,10153.7,0
1501138800,10155.2,10164.05,10143.55,10159.4,0
1501139700,10161.0,10161.85,10146.9,10149.0,0
1501140600,10155.8,10164.85,10147.3,10163.2,0
1501141500,10162.5,10167.9,10157.85,10164.7,0
1501142400,10166.5,10171.95,10164.45,10167.8,0
1501143300,10168.8,10190.2,10165.95,10187.8,0
1501144200,10185.4,10192.35,10180.75,10192.3,0
1501145100,10195.4,10213.5,10195.4,10205.8,0
1501146000,10201.3,10201.35,10185.3,10196.5,0
1501146900,10192.8,10192.75,10179.5,10188.2,0
1501147800,10186.7,10192.15,10144.3,10150.5,0
1501148700,10153.3,10167.45,10141.7,10149.8,0
1501126200,10056.1,10056.1,10056.1,10056.1,0
1501127100,10043.3,10074.2,10041.5,10070.9,0
1501128000,10072.2,10080.4,10068.35,10080.4,0
1501128900,10086.5,10102.9,10084.3,10102.9,0
1501129800,10106.3,10118.6,10106.35,10116.8,0
1501130700,10119.7,10126.45,10111.9,10121.3,0
1501131600,10125.5,10140.85,10125.55,10137.7,0
1501132500,10135.8,10136.85,10129.95,10136.8,0
1501133400,10138.9,10144.9,10137.95,10144.9,0
1501134300,10148.5,10158.75,10146.05,10158.8,0
1501135200,10155.5,10171.45,10153.85,10163.3,0
1501136100,10160.1,10169.45,10154.25,10169.5,0
1501137000,10174.4,10184.6,10172.15,10174.0,0
1501137900,10171.8,10176.0,10153.65,10153.7,0
1501138800,10155.2,10164.05,10143.55,10159.4,0
1501139700,10161.0,10161.85,10146.9,10149.0,0
1501140600,10155.8,10164.85,10147.3,10163.2,0
